RA,Dec,parallax,pm_ra,pm_dec
205.56088164128,28.43881920923,0.4263,-0.448,-3.025
205.56737944162,28.44584861193,2.3534,0.096,4.691
205.56364436993,28.43374692443,,,
205.57437630171,28.44892590869,,,
205.56871042181,28.45168592879,0.2211,0.189,-2.844
205.56935153728,28.45196138939,0.7714,-0.362,-2.65
205.56944486916,28.45153743815,2.7837,0.706,-1.72
205.56534847355,28.44549109013,,,
205.57722800338,28.42345016935,0.2821,1.013,-2.626
205.56556880382,28.44750582734,-0.0811,1.536,-3.426
205.58645522323,28.44342275624,-1.4177,2.077,-2.83
205.5860550135,28.44327659422,,,
205.5877576492,28.44244619332,0.178,-0.979,-2.598
205.57175982207,28.44283129374,,,
205.57185950369,28.44689574478,,,
205.57868082102,28.44711656114,-1.4546,-0.769,-2.397
205.56842986404,28.43086973922,,,
205.57032667657,28.42437030014,-0.0523,-1.073,-2.811
205.57232755802,28.45403534651,,,
205.58539826469,28.4520029582,-0.0056,4.276,-4.065
205.5732802946,28.45232735407,-0.9618,1.989,0.401
205.5717759706,28.44656281655,,,
205.58892172181,28.43257659387,0.6161,1.264,-3.386
205.57235613082,28.4472460752,-0.1256,-1.288,-1.817
205.56942773037,28.45025501622,0.6514,0.123,-3.36
205.57212771423,28.44841109955,1.3138,-5.198,-4.18
205.57806252474,28.44575403735,-0.4739,0.62,-3.383
205.57645929483,28.43517484086,,,
205.5573282582,28.43989815269,,,
205.57783440006,28.44684046669,,,
205.57571882956,28.44392001111,-0.6876,-2.144,-5.451
205.57547644289,28.44839895189,,,
205.57528844593,28.45174981304,1.2898,-0.141,-3.034
205.5714335955,28.4504625462,-1.6938,2.953,-0.53
205.58656110679,28.43632320627,-0.6654,-1.498,-1.766
205.58623777027,28.43602517878,0.2494,-0.747,-2.111
205.56223824763,28.43338887519,0.6433,-0.554,-2.84
205.57407846946,28.42820050374,,,
205.57530923279,28.42753967252,-0.3812,1.878,-2.487
205.56862927153,28.44162401302,1.689,-3.723,-7.836
205.57580997499,28.42723097199,0.2497,0.374,-2.347
205.57052125937,28.44176955152,0.2515,-3.397,-3.749
205.57612488194,28.44136861063,-0.0547,-0.618,-3.068
205.56979451554,28.43349297158,-0.0203,-0.225,-2.615
205.56331224535,28.43294804201,-0.1768,-0.316,-1.809
205.56246037745,28.43290246209,-0.3877,-2.194,-3.414
205.58070990914,28.43914442107,0.7786,0.125,-2.53
205.57264102187,28.42839702427,-3.5543,-2.126,0.732
205.56234680324,28.44062126225,0.0453,-0.28,-2.392
205.57030720343,28.43151582245,,,
205.56435560955,28.4372788893,0.0691,1.597,-2.939
205.57511343721,28.4292895735,,,
205.55905894073,28.44192199209,-1.6989,-1.597,-5.213
205.58070579121,28.43173073375,,,
205.59337086369,28.44128357691,-0.0214,-0.037,-2.343
205.57398083327,28.44238126312,1.1839,2.29,-2.571
205.58241009023,28.42814930865,,,
205.58239411584,28.42832020441,,,
205.5751886478,28.43474748877,,,
205.57952475206,28.43785110396,,,
205.58297837249,28.43666166827,,,
205.57930635162,28.43391035248,-0.1085,1.81,-2.475
205.58089271213,28.43451085979,,,
205.56830786181,28.42995656869,,,
205.59021005567,28.44047639205,-0.6131,-3.366,-0.244
205.579550323,28.42499797412,-0.3511,0.064,-3.436
205.5794233152,28.42528942543,,,
205.57234698816,28.45327090429,,,
205.57270668294,28.45331871785,-0.8356,-1.288,-3.311
205.58416277894,28.44463134894,,,
205.59003658227,28.43603230404,0.5644,-1.561,-2.852
205.58826848713,28.43267406163,1.1052,0.065,-0.453
205.57598043992,28.44342816742,,,
205.57654751956,28.44337768376,,,
205.57740855203,28.45981763531,-0.0696,-0.321,-2.612
205.58578337378,28.44514075291,0.8633,0.163,-3.541
205.57579557109,28.43830641866,0.3162,-0.503,-2.47
205.58247728434,28.43922829385,,,
205.5846598907,28.44495192966,0.2945,-1.608,-2.255
205.58328960118,28.43406085777,0.3065,0.166,-1.92
205.57415186827,28.45624878839,,,
205.57255515192,28.42743378467,-0.521,-0.466,-3.121
205.57121554498,28.42809887292,-1.1798,0.403,-2.597
205.58586989858,28.44729894037,-0.4098,-1.185,-2.91
205.57969517203,28.43495718545,-0.0759,0.173,-2.556
205.58956974957,28.43744312873,0.308,5.15,-3.332
205.59723091862,28.43938938101,0.2396,-0.412,-2.283
205.5806885726,28.44000085641,0.2221,-1.67,-2.781
205.56075074035,28.44428583937,-0.5335,0.543,-1.99
205.55886293959,28.43709413419,0.2922,1.994,-2.708
205.58044996442,28.42781856474,,,
205.59417636577,28.43916455997,1.7274,5.654,-8.38
205.56159107171,28.43612733393,0.6635,0.134,-2.876
205.56735288657,28.43308551057,-2.2438,0.266,-3.389
205.5873571573,28.44117222593,0.4022,0.509,-2.627
205.56373967994,28.44858241013,,,
205.56221783564,28.44648197512,-0.2559,-0.656,-3.416
205.58014378419,28.43547237864,0.349,-0.971,-2.593
205.57663563612,28.42863863264,-0.8013,0.365,-2.393
205.58975062016,28.43775527113,,,
205.56422865541,28.44831713692,0.1363,5.562,-7.749
205.57609208736,28.42892298893,0.175,0.407,-2.413
205.56673114779,28.44475071851,0.3033,-0.16,-2.301
205.59275594734,28.44489361635,-0.2787,-3.512,-1.134
205.584175221,28.43410178376,,,
205.5697314562,28.42831433443,,,
205.58315452475,28.43757265843,1.1508,-3.326,-1.471
205.57769783695,28.42791796638,0.6029,-0.247,-2.312
205.57485859271,28.43809637684,1.2746,-2.192,-2.513
205.57555915095,28.42556712707,1.2224,-1.247,-2.42
205.58492303984,28.43154300537,0.2734,-4.809,3.868
205.56603913006,28.43497760697,-0.2514,1.615,-2.608
205.5952903016,28.43864350833,0.3617,-3.681,-1.05
205.5783792147,28.45191446258,0.0924,0.553,-3.067
205.55846062389,28.43629050668,-0.4318,-0.065,-1.761
205.58542745287,28.44369681819,1.2163,-0.695,-3.531
205.58675960344,28.44606044241,0.0879,0.614,-2.924
205.5588302129,28.43574009786,,,
205.55927372378,28.43588134463,,,
205.57554760563,28.42843673861,3.5673,1.43,-7.453
205.55809678212,28.43930196305,,,
205.56536239772,28.43242674374,0.3716,-6.091,-9.525
205.5874718205,28.44730926832,-0.4871,0.164,-2.001
205.56130726923,28.43392082154,,,
205.57386848776,28.42865770677,0.0959,-0.512,-3.431
205.58094651151,28.42590157054,1.2211,-3.595,-2.797
205.56900048723,28.44356579665,,,
205.56981717993,28.43033695484,2.179,1.551,-3.227
205.56978565802,28.43050048454,-0.6537,5.27,-2.614
205.56978674712,28.43116223735,0.4215,0.597,-2.801
205.5698549525,28.43087815221,,,
205.5823725408,28.42622989858,,,
205.58014692427,28.43029331965,-0.0898,-0.003,-2.741
205.57701986976,28.42128415571,,,
205.57107232555,28.42405690415,,,
205.56861924089,28.42647175338,-0.1285,-0.803,-3.741
205.57308598436,28.43319787879,1.3864,-1.236,-1.051
205.56492665894,28.43463456932,,,
205.57357968895,28.42598183381,,,
205.57983929182,28.43388182689,-1.2889,0.947,-2.793
205.57436620074,28.43671306809,0.7703,1.051,-3.125
205.57814483088,28.43054925253,-0.2499,0.201,-2.733
205.57539720593,28.42335305048,,,
205.56514589677,28.4363307739,0.9685,-0.452,-1.34
205.57093548847,28.42556397608,,,
205.57426296948,28.43200453529,-0.2227,-0.727,-2.395
205.56975879499,28.43438974344,0.0486,0.482,-3.239
205.58890516496,28.43838090878,-0.5526,-1.462,-1.767
205.56314031176,28.43644687627,0.3701,0.595,-3.062
205.58165786734,28.42778710629,0.7106,1.148,-5.88
205.56312568619,28.43673970942,,,
205.57859871606,28.42660905144,,,
205.57850786671,28.42694117715,-0.1881,1.532,-2.816
205.57508371732,28.43134889387,0.5389,-0.214,-2.718
205.56377150571,28.43539215262,,,
205.56522024257,28.43533213507,1.3474,-2.985,-1.099
205.58080920529,28.44987608618,-0.6826,-2.603,0.044
205.5897178291,28.44501059142,-0.033,-1.816,-1.666
205.58234755818,28.43732131653,0.4143,-0.756,-2.389
205.58322666098,28.45341883837,,,
205.55756415209,28.43865616956,,,
205.59337580072,28.4377362147,0.9033,0.675,-2.546
205.56065789654,28.4369241444,0.179,-1.184,-2.95
205.59393542246,28.43751783288,-1.3773,-4.209,-0.304
205.5605072398,28.43731439589,-0.082,0.23,-2.63
205.55758341923,28.4382596799,0.2839,0.687,-3.524
205.57376504596,28.42210561465,0.0026,0.079,-1.767
205.5672105107,28.44054664479,0.1929,0.696,-2.657
205.56900655052,28.432937393,-0.1376,-2.938,-0.618
205.56852753936,28.43270140113,2.8893,4.609,-1.318
205.57849893868,28.42875181674,0.106,0.705,-2.47
205.57737129714,28.43511667426,3.1268,5.985,-2.321
205.5750137122,28.4388820256,,,
205.57609951708,28.43713238821,,,
205.5692944155,28.44032573932,0.2633,-4.837,-6.187
205.57509470965,28.44769118376,-4.0986,-8.637,3.497
205.58538892702,28.43322792043,,,
205.5751569022,28.43033546162,0.5377,0.194,-2.618
205.58545340886,28.4337300817,,,
205.56414134728,28.44129842845,0.5193,0.315,-3.04
205.58567127133,28.43331042942,,,
205.57673062704,28.43091511351,-1.2779,1.054,1.113
205.56533166581,28.44593091047,0.4376,-3.787,-4.609
205.57453899725,28.43587569838,-0.3596,-0.198,-1.633
205.58560276947,28.44490691375,-1.2663,-1.246,-3.175
205.57719973263,28.43371339835,-0.3075,-0.178,-3.289
205.57754198379,28.43406220094,,,
205.57832886652,28.42101976946,-0.1336,-0.438,-2.754
205.58127639449,28.42539767261,0.0281,-0.238,-2.494
205.58475724121,28.45172533993,1.073,-2.821,-2.095
205.57502128627,28.42794673777,-0.1599,-0.353,-2.31
205.58183321921,28.43215861093,0.4463,-2.292,-1.849
205.56265406548,28.44100422825,0.818,-4.29,-3.686
205.58343573599,28.43048017734,0.0112,-0.686,-2.334
205.57968540236,28.43208981018,,,
205.5651150191,28.43845492308,0.1274,1.143,-2.506
205.56481493414,28.43862825749,,,
205.57980831304,28.43252568378,1.3075,-1.509,-2.209
205.57011966685,28.42471162087,,,
205.56784428516,28.43766538613,0.0266,-0.236,-2.172
205.56881798471,28.42985822465,-0.1158,-1.857,-2.504
205.57232794354,28.43858060361,-0.5694,-1.829,-2.676
205.57224398111,28.4236577648,0.583,0.861,-3.088
205.57542016782,28.42731077359,,,
205.57534073806,28.42218922881,0.2803,-0.329,-2.527
205.56518740125,28.43876366395,,,
205.56679443656,28.43113187072,,,
205.57437288651,28.42688382658,-0.0764,0.93,-3.007
205.57594979866,28.43344696979,0.171,-0.147,-2.052
205.57277529515,28.43092047289,,,
205.56714001379,28.42755176822,0.0849,0.386,-2.135
205.57402015575,28.43416192382,0.3097,-1.404,-2.306
205.56892427907,28.43737448945,,,
205.57204677696,28.44342189263,0.5304,-0.519,-3.494
205.57410679439,28.44150526027,-0.4824,1.729,-3.977
205.57173939803,28.43497998535,-0.896,-1.478,-1.18
205.57967016216,28.4360361922,,,
205.5757505067,28.42443890439,0.6175,-1.277,-2.47
205.56794530844,28.43181675329,,,
205.56729516269,28.43644075008,-0.2949,0.677,-3.561
205.57671186296,28.42373860674,1.1401,1.305,-2.564
205.57002841224,28.42601855376,-0.0248,-0.038,-2.503
205.57728385992,28.42277845565,-0.1705,-1.389,-2.403
205.57179157527,28.43950198657,-0.3676,0.4,-3.894
205.56530306013,28.43741950736,0.0973,-0.527,-2.604
205.56404401312,28.44856032683,-0.3298,-2.374,-6.742
205.58911270117,28.43753686555,2.1262,-0.576,0.423
205.5756007028,28.4202737948,0.1426,-0.145,-2.394
205.57624532589,28.41924381462,,,
205.57592024052,28.41929277632,,,
205.56947612199,28.4284282969,,,
205.57665992003,28.41949803936,-0.4102,-0.582,-2.787
205.56348230948,28.44116149127,-0.0742,1.426,-1.702
205.56883748677,28.45322366635,-0.4927,-1.778,-2.451
205.58194683471,28.42890250656,0.015,-0.113,-2.422
205.5681786074,28.4273452981,-0.2496,-1.087,-0.192
205.57225416738,28.42516910554,-0.1552,-1.578,-3.533
205.56557775958,28.43050240103,,,
205.56515471442,28.43056594527,-0.2471,-6.569,-0.263
205.58003532646,28.4490404907,1.2822,4.531,-6.748
205.5945162347,28.43779629487,,,
205.59167658057,28.43981481626,,,
205.56938670222,28.43241140168,,,
205.58832299467,28.44286418146,0.1409,-0.161,0.68
205.59101804896,28.43749941773,0.0915,-2.905,-7.506
205.57590984846,28.43109368193,,,
205.57611807392,28.42017359086,1.0551,0.938,-2.139
205.57646654236,28.41980378367,,,
205.57804561123,28.44138519191,-1.3615,-6.419,-2.759
205.55997489836,28.44008224974,-0.1149,-1.373,-1.643
205.57014015953,28.4423006474,1.8298,1.269,-3.71
205.56328382654,28.43791064826,,,
205.5846387129,28.45035038624,,,
205.57453544048,28.42316301394,0.0722,2.362,-2.535
205.56739372562,28.44437829859,,,
205.57484574911,28.42293881506,,,
205.57887644532,28.45047056248,-0.8046,-0.452,-2.609
205.57344919451,28.42376348086,-0.9738,-1.466,-1.58
205.58415665683,28.43281190437,,,
205.56998953488,28.44017979299,-0.0127,-0.097,-2.596
205.55609657102,28.4385630085,-0.1865,-0.798,-2.855
205.57537311308,28.43271725237,-0.2126,1.972,-4.074
205.58442033003,28.45287614963,-0.0027,0.812,-2.551
205.58054287192,28.42371772456,3.7294,3.943,-4.662
205.56010131551,28.43423849099,-0.0525,-0.051,-2.534
205.57160943553,28.42382016733,-0.3617,0.501,-2.363
205.57010810336,28.43697213397,1.2989,8.759,-6.22
205.56990817809,28.43637327249,0.0032,0.883,-2.605
205.57677893243,28.44553503911,0.0702,0.18,-2.455
205.56106106714,28.4442993466,0.4561,1.795,-1.333
205.58451789678,28.43337050491,0.1313,0.037,-2.954
205.57666028008,28.43328174765,-0.6226,-0.587,-3.204
205.56316407067,28.44163893098,,,
205.57566840836,28.46027325584,0.3306,-3.332,3.972
205.55896696768,28.43827586943,,,
205.57065879802,28.45504760526,-0.0114,-0.676,-2.613
205.57255960116,28.4406201663,,,
205.56509071895,28.43699719283,,,
205.57399315653,28.42565994003,,,
205.57947251689,28.45408705348,-0.2383,3.271,-3.787
205.57445175141,28.43554336771,0.2105,-0.691,-2.014
205.57734128588,28.44655904708,0.3502,-2.0,0.589
205.57848143629,28.42958122423,1.2617,4.94,-1.721
205.56926396447,28.45163515351,,,
205.56920162802,28.43402524181,0.7229,3.609,3.363
205.57963691723,28.42737131081,0.0145,0.018,-2.631
205.59014691228,28.434626967,-1.5258,0.59,-0.888
205.58863789118,28.43945156445,-0.3238,-0.262,-2.728
205.58419451737,28.43777143019,-0.114,0.518,-3.068
205.56723851359,28.43741378177,0.1057,0.128,-2.835
205.5574057177,28.43872873257,,,
205.58395819689,28.45124782622,0.0274,-2.254,-2.009
205.57494851914,28.45353662993,0.2244,0.275,-2.391
205.57648988178,28.44479631767,-0.9398,-4.634,0.384
205.57463220371,28.43500569001,0.4666,-0.487,-2.978
205.5760448682,28.44478284956,-0.4336,0.747,-4.6
205.57424532358,28.435055565,-0.6865,-0.696,-3.33
205.59354041092,28.43745154486,,,
205.56645611964,28.43440548205,0.0645,0.583,-2.191
205.57565003244,28.42361704741,0.1303,-0.225,-3.011
205.58562564263,28.43136669845,-0.2316,4.751,-4.995
205.58983290657,28.43680656749,-0.3662,-1.665,-3.695
205.58266203293,28.44734760662,,,
205.58206403482,28.43540647704,,,
205.5664520944,28.43068541333,0.1287,8.175,1.762
205.58064738763,28.44878748408,,,
205.57255351102,28.43459735596,1.3685,1.669,-2.349
205.57260269311,28.43519656476,0.467,-7.813,1.602
205.58625553454,28.43187651053,0.0984,-0.769,-2.182
205.58463680603,28.44786328187,2.4835,3.931,-9.122
205.57970548286,28.4524272512,0.1837,-1.144,-2.033
205.5823079361,28.45466987025,-0.0595,3.022,0.597
205.58852164456,28.43754977838,0.2257,5.67,-7.707
205.57136950088,28.42557727882,0.5095,-0.53,-3.258
205.57746357793,28.42636025788,-0.4649,-2.561,-3.51
205.57002217106,28.42642618867,,,
205.58069796779,28.42900404921,-0.013,0.717,-2.331
205.56301735004,28.43386104431,,,
205.56317524001,28.43228089484,-0.7487,-1.038,0.124
205.57436335735,28.42435011137,-0.4022,-0.895,-3.007
205.59388837949,28.43916549427,-0.5835,-3.271,-7.001
205.55648108137,28.44045690861,-0.3912,-0.067,-3.318
205.57403580558,28.42365299309,-2.1477,-0.025,-1.628
205.57375901137,28.42333416623,,,
205.5724834077,28.42430591611,-0.1753,-1.986,-1.1
205.58368965956,28.42875441835,0.0204,1.717,-2.005
205.59145369228,28.43600789168,,,
205.58734094351,28.43553957547,-0.0353,0.274,-2.402
205.57678884204,28.42747128289,0.0748,0.579,-2.745
205.57439042256,28.42866562152,-0.2971,4.304,-9.2
205.56900960076,28.43124109094,-0.1053,-0.38,-2.559
205.57837499006,28.42447155745,-0.318,-1.398,-2.751
205.58463754945,28.45219964287,-0.4084,-0.586,-2.227
205.55850892041,28.4359013942,2.1727,-1.613,-4.134
205.57881153772,28.45592723188,-0.0169,4.352,-6.008
205.58170699884,28.4530357292,0.2838,-0.779,-0.435
205.57468200498,28.4383729504,-1.0098,-0.264,-1.039
205.58364222495,28.43649111619,-0.7528,4.612,-3.266
205.57942731015,28.44782839166,0.5503,1.712,-4.13
205.58429338697,28.44862040324,0.4288,2.176,-2.416
205.59107330926,28.44187765557,-0.0257,-0.948,-2.713
205.58360637823,28.45164093925,0.0581,-0.393,-2.945
205.58350416965,28.43314598262,2.0193,-1.257,-3.324
205.56927190716,28.42798356761,0.081,-0.394,-3.367
205.58307319869,28.44952292398,-0.8418,0.333,-6.038
205.58132586731,28.42451306204,0.2898,0.875,-3.066
205.57907588445,28.4237828536,-0.156,-0.693,-1.28
205.56674232968,28.44167242769,-0.876,-0.189,-1.775
205.57410601655,28.44207167426,,,
205.57642991334,28.42914892559,,,
205.58446188656,28.45097195972,-0.7996,-1.169,-2.055
205.56375829731,28.44496838531,-0.4052,-1.059,-3.318
205.56274980459,28.44702758886,-0.3353,-0.184,-2.749
205.58901046832,28.44151941559,-0.2166,0.108,0.444
205.57770912065,28.45253519102,-0.7831,4.052,-3.277
205.57447724892,28.45354593091,-0.5463,0.415,-2.527
205.57494558583,28.45402160964,0.0296,4.405,-7.836
205.57874128645,28.42777905251,0.8279,-1.639,-3.621
205.579196665,28.44006715505,0.533,-1.685,-4.327
205.58932470023,28.44772205425,-0.5894,0.458,-2.967
205.58241900284,28.44117451718,-0.1291,-0.67,-2.513
205.57393020613,28.44535724566,0.156,0.12,-2.402
205.56816391396,28.45012906103,0.3484,0.277,-3.012
205.57124806261,28.44809318891,0.0434,-0.245,-2.795
205.56571811318,28.44182719923,-0.1202,0.064,-2.593
205.58500491311,28.44853554728,-0.027,-0.28,-2.253
205.57180388212,28.4312004317,0.1798,0.125,-2.346
205.57643299396,28.45205383173,0.7779,-8.529,-0.263
205.58208323266,28.44303792646,-0.0124,-0.765,-2.074
205.58631624105,28.43253332935,-0.3906,1.875,-2.255
205.57849920977,28.44764377677,-0.6458,-2.01,-3.126
205.57870346942,28.43417375881,0.004,1.0,-2.857
205.57177273135,28.42660146529,-0.039,-0.183,-2.174
205.56202188219,28.43630376826,1.8146,-26.774,-2.56
205.578561019,28.43398986827,-1.4923,2.308,-1.047
205.57514418612,28.44194137009,0.7091,-0.124,-3.108
205.57817752469,28.43797700419,1.2363,0.47,-2.944
205.56609850808,28.44712988678,0.2002,-0.388,-2.486
205.57094147721,28.444954106,0.2926,-0.273,-2.894
205.5745521042,28.42525283225,0.3199,-1.192,-3.192
205.57850473787,28.43872096563,0.4163,0.27,-2.436
205.57861781411,28.43300047732,0.0824,1.583,-2.973
205.58420887461,28.43568468198,0.0036,-1.086,-2.885
205.58660242641,28.43199941836,,,
205.57109026902,28.42846401355,-0.2256,-1.045,-2.692
205.57238701885,28.45669260261,,,
205.57186764167,28.42790015297,-1.9764,0.183,-1.715
205.57231161779,28.43772002991,-0.0211,0.235,-2.28
205.58499982371,28.42756167272,-1.1492,-0.118,-0.901
205.5782648418,28.42315647203,-4.7505,-6.107,-10.544
205.58008777857,28.43581355313,0.4462,3.251,-2.686
205.57502407542,28.45958455532,-0.0172,-0.286,-2.5
205.57764861708,28.4372778721,1.6606,3.498,-6.045
205.57634910774,28.43597487796,0.3424,-0.596,-2.14
205.58304840669,28.43449042803,0.0793,-0.586,-2.413
205.58195806304,28.44604358368,,,
205.56631493256,28.44179281025,0.1795,0.194,-2.691
205.56711463455,28.45210771947,,,
205.57957483666,28.42828699808,-0.8057,-1.589,-2.179
205.56868949842,28.42945651946,,,
205.55537293958,28.43957175529,0.2578,-0.282,-0.674
205.57224214983,28.43704167479,-0.8205,-4.003,-1.205
205.57684667219,28.42607895798,-2.619,-3.472,0.72
205.57088808855,28.43477442168,1.3384,-1.674,-1.906
205.57157686824,28.43712425206,0.0292,-0.33,-3.262
205.57756163218,28.44675519305,-0.4488,-3.283,-0.404
205.57432927597,28.43637552721,-0.2507,-2.395,-2.429
205.56634413105,28.43258762096,,,
205.58183862282,28.4303081556,0.3613,0.456,-2.167
205.55585151903,28.44149205533,-0.2444,0.468,-2.594
205.57075965446,28.43699141982,,,
205.58340154988,28.43823064178,0.2579,-0.654,-2.181
205.57312003926,28.43813965953,,,
205.57449289692,28.4311601078,0.8811,2.212,-4.611
205.56103811128,28.43530942741,,,
205.58105075347,28.44173596952,-0.1177,-4.804,-2.092
205.57051282032,28.43741497434,,,
205.57471243598,28.42237907234,,,
205.56732826977,28.43383761391,,,
205.5908875227,28.44442098881,-3.8187,-6.021,6.515
205.58711938975,28.44053746232,,,
205.5671516942,28.44940826485,-0.5043,0.878,-2.936
205.57651887842,28.43007242028,,,
205.58707554939,28.43873138859,-2.0056,-0.701,-2.529
205.57323784845,28.44150086716,,,
205.5655443797,28.44613971063,-0.1305,0.148,-2.458
205.57851289295,28.43962198348,-0.5904,-1.595,-2.885
205.56860149229,28.43964400139,0.1045,1.938,-2.448
205.57396490332,28.44081377444,1.3167,-1.766,-1.825
205.57009951332,28.4377348358,,,
205.58046291426,28.44238548003,1.525,-3.931,-2.58
205.5699021734,28.4451423113,1.1586,1.925,-4.306
205.57682343943,28.44071113361,-0.1889,2.001,-2.198
205.56907319282,28.44408114984,0.1528,-0.104,-3.025
205.58623700013,28.44863314612,-2.0352,-6.531,-4.909
205.56674788148,28.42954867142,-1.3906,-2.183,-3.897
205.58895912854,28.43518866532,-0.0693,-0.626,-2.892
205.55751052812,28.43729123751,,,
205.56965017366,28.4439569173,,,
205.57336457253,28.44984381742,,,
205.57091561195,28.44241066823,-0.5228,1.15,-1.878
205.58087363498,28.43741523817,1.0053,-2.739,-3.43
205.57768911094,28.4565025148,,,
205.57845328653,28.45742055385,,,
205.57144286632,28.45466271504,1.8594,3.227,-0.8
205.58036895324,28.43805260789,-0.45,2.172,-5.422
205.56830553418,28.44316773799,,,
205.57723764986,28.44888642212,0.9172,0.791,-2.665
205.55776547616,28.44014638262,0.6858,-0.257,-2.991
205.56823053254,28.44284841172,0.8815,0.541,-2.355
205.58389081248,28.44534416521,-0.6542,-1.346,-3.516
205.56864556558,28.4433277841,-2.1607,-14.146,9.622
205.5792376405,28.45633812383,0.0256,-0.183,-2.654
205.57182775012,28.44062239345,-0.0957,0.409,-2.016
205.57909952771,28.43672575423,-0.6828,-0.819,-2.531
205.57794237767,28.43740723362,1.6757,2.933,-6.54
205.5771886766,28.42016443483,,,
205.57178941183,28.44261179942,,,
205.58295262962,28.43509050009,-0.5801,5.37,12.329
205.58319779404,28.43499539756,,,
205.58263907516,28.43543048948,,,
205.57431873086,28.43251993731,,,
205.59455785655,28.4424401333,-0.3851,1.408,-2.255
205.57256089412,28.43911167942,,,
205.59045270538,28.43935440999,0.629,3.064,-4.822
205.57096074435,28.44837209729,,,
205.56879358602,28.44249457471,-0.5346,2.557,-2.611
205.58460291938,28.43414537328,0.5434,1.614,-2.733
205.59159843804,28.44430242229,-0.3737,1.062,-2.353
205.59023338489,28.44489730441,-0.0719,-0.085,-2.462
205.5921125462,28.43880608871,-0.3216,0.284,-2.284
205.57696695229,28.44579722431,,,
205.57198978381,28.44918753656,0.037,-0.145,-2.711
205.58309934572,28.44197191054,-0.0579,0.339,-1.369
205.57856044724,28.44394204307,-0.66,-1.557,-2.663
205.58619358926,28.42979526754,0.5223,1.283,-2.296
205.55722171854,28.44194669486,1.3488,-0.556,-3.565
205.58827516607,28.43533111417,2.9295,-3.708,0.563
205.57481083183,28.44911901511,0.4024,-0.671,-3.149
205.58688400589,28.44005939919,-0.1186,0.251,-3.032
205.57468220246,28.42635995595,,,
205.57451370311,28.44545709573,0.0825,0.687,-2.917
205.5913051635,28.43816358893,0.0691,-0.535,-2.52
205.57344430013,28.44544635143,-0.4711,-0.006,-2.935
205.55542066442,28.44048266928,0.7484,1.432,-5.159
205.57939980353,28.44279558472,-0.2326,-0.816,-3.474
205.57491837417,28.43385479935,,,
205.61223080025,28.43205381494,,,
205.61280426259,28.42694690944,-0.2797,0.513,-2.804
205.6122563538,28.43381276528,,,
205.61046734745,28.42978979232,,,
205.60652820933,28.43658170206,,,
205.62386249372,28.42467578604,0.0446,-0.583,-3.059
205.62150527678,28.42406550157,0.063,-0.884,-2.523
205.62752381037,28.45121624657,,,
205.62720309516,28.44962709293,-1.1525,2.16,-0.976
205.61145593905,28.44574507071,,,
205.62437344123,28.431654057,1.0117,1.26,-5.766
205.62279343109,28.45625505543,,,
205.6179689413,28.42394332619,0.535,0.352,-0.361
205.62052350355,28.42231415576,-0.3497,-2.119,-2.147
205.61150003088,28.44870948317,,,
205.60876629945,28.4360922674,0.0934,-0.124,-2.791
205.63133711291,28.43048010208,,,
205.62518826943,28.45229564138,-0.4653,-1.909,-2.273
205.62883941662,28.43888306432,0.0845,-0.278,-2.562
205.60854551126,28.43560404766,0.6046,0.55,-4.276
205.60254656924,28.43845665296,0.1924,-0.755,-2.532
205.62114124007,28.42944824988,1.5276,1.772,-1.396
205.5997403392,28.4386186615,-3.4391,5.614,-5.048
205.63430124999,28.43801456719,-0.1265,-0.244,-2.913
205.62925967195,28.44943429163,1.4922,0.016,-3.563
205.61701468261,28.43125539807,-0.0296,-0.532,-1.17
205.61705710251,28.43068940641,-0.3803,-1.584,-2.717
205.61447314595,28.4301670361,0.7664,1.813,0.406
205.61630962964,28.45210190787,0.3581,-0.515,-3.106
205.61114964771,28.44468270757,,,
205.63749381493,28.4367862978,0.4681,-0.929,-1.851
205.63475719921,28.43451447583,0.3331,0.077,-3.291
205.61867394454,28.42881429914,0.095,0.968,-2.61
205.6071078557,28.43470001895,-0.6955,-1.222,-1.746
205.61925883262,28.42920667354,,,
205.62509032126,28.43401318974,-0.4659,-4.603,0.692
205.62832031897,28.4352003432,0.2175,0.662,-2.588
205.63075756276,28.43483310485,-0.5671,-2.688,-2.002
205.6289282062,28.44875485071,-1.0866,1.879,-2.334
205.62621838117,28.42515905909,0.1607,-0.402,-1.75
205.61229608827,28.43102664362,,,
205.60473086562,28.4345008855,-0.0515,-0.751,-2.632
205.62028507674,28.4372668641,0.5721,2.221,-3.609
205.60689593008,28.43377610341,-2.4754,-1.968,-2.626
205.62102671107,28.45111599441,0.0111,0.245,-2.951
205.62137201655,28.42666076975,,,
205.62089151724,28.42943426302,-2.0505,0.198,-2.221
205.61129188392,28.43147030525,0.2545,-1.042,-1.708
205.61215359267,28.43132181884,0.4629,-0.25,-2.5
205.61094284191,28.4301836357,-0.3815,-1.024,-2.411
205.62108764875,28.44022761182,0.1439,-0.694,-2.422
205.62695814049,28.43129955803,0.067,0.235,-2.66
205.61395822498,28.45081259364,1.006,2.071,-2.998
205.63142168582,28.43613380551,0.2223,-0.826,-2.529
205.63100291516,28.43835147779,0.2906,1.861,-3.081
205.61817709733,28.44479332318,0.224,-0.222,-2.63
205.60699229316,28.44388618914,0.3755,-0.979,-4.221
